Tile,class,x,y
J1733,3,317500,333500
J1833,3,318500,333500
J1933,2,319500,333500
J2033,2,320500,333500
J2133,3,321500,333500
J2233,4,322500,333500
J2333,4,323500,333500
J2433,4,324500,333500
J2533,4,325500,333500
J2633,2,326500,333500
J2733,2,327500,333500
J2833,3,328500,333500
J2933,3,329500,333500
J3033,3,330500,333500
J3133,1,331500,333500
J3233,2,332500,333500
J3333,2,333500,333500
J3433,2,334500,333500
J3533,2,335500,333500
J3633,1,336500,333500
J3733,1,337500,333500
J3833,1,338500,333500
J3933,1,339500,333500
J4033,1,340500,333500
J4133,1,341500,333500
J5133,3,351500,333500
J5233,3,352500,333500
J5333,2,353500,333500
H0832,5,208500,332500
H0932,5,209500,332500
H1032,5,210500,332500
H1132,5,211500,332500
H1232,5,212500,332500
H1332,5,213500,332500
H1432,5,214500,332500
H1532,3,215500,332500
H1632,3,216500,332500
H1732,3,217500,332500
H1832,4,218500,332500
H1932,4,219500,332500
H2032,4,220500,332500
H2132,3,221500,332500
H2232,2,222500,332500
H2332,2,223500,332500
H2432,1,224500,332500
H2532,3,225500,332500
H2632,3,226500,332500
H2732,4,227500,332500
H2832,4,228500,332500
H2932,4,229500,332500
H3032,4,230500,332500
H3132,4,231500,332500
H3232,2,232500,332500
H3332,4,233500,332500
H3432,4,234500,332500
H3532,4,235500,332500
H3632,4,236500,332500
H3732,4,237500,332500
H3832,4,238500,332500
H3932,4,239500,332500
H4032,4,240500,332500
H4132,4,241500,332500
H4232,4,242500,332500
H4332,4,243500,332500
H4432,4,244500,332500
H4532,4,245500,332500
H4632,4,246500,332500
H4732,3,247500,332500
H4832,4,248500,332500
H4932,4,249500,332500
H5032,4,250500,332500
H5132,2,251500,332500
H5232,4,252500,332500
H5332,2,253500,332500
H5432,4,254500,332500
H5532,4,255500,332500
H7632,2,276500,332500
H7732,2,277500,332500
H7832,3,278500,332500
H7932,3,279500,332500
H8032,3,280500,332500
H8132,2,281500,332500
H8232,2,282500,332500
H8332,2,283500,332500
H8432,2,284500,332500
H8532,2,285500,332500
H8632,1,286500,332500
H8732,2,287500,332500
H8832,2,288500,332500
H8932,2,289500,332500
H9032,2,290500,332500
H9132,2,291500,332500
H9232,2,292500,332500
H9332,2,293500,332500
H9432,3,294500,332500
H9532,3,295500,332500
H9632,3,296500,332500
H9732,2,297500,332500
H9832,2,298500,332500
H9932,1,299500,332500
J0032,1,300500,332500
J0132,1,301500,332500
J0232,1,302500,332500
J0332,1,303500,332500
J0432,4,304500,332500
J0532,4,305500,332500
J0632,4,306500,332500
J0732,2,307500,332500
J0832,2,308500,332500
J0932,2,309500,332500
J1032,2,310500,332500
J1132,1,311500,332500
J1232,1,312500,332500
J1332,1,313500,332500
J1432,1,314500,332500
J1532,1,315500,332500
J1632,1,316500,332500
J1732,1,317500,332500
J1832,1,318500,332500
J1932,4,319500,332500
J2032,4,320500,332500
J2132,4,321500,332500
J2232,4,322500,332500
J2332,4,323500,332500
J2432,4,324500,332500
J2532,4,325500,332500
J2632,4,326500,332500
J2732,2,327500,332500
J2832,2,328500,332500
J2932,2,329500,332500
J3032,2,330500,332500
J3132,1,331500,332500
J3232,2,332500,332500
J3332,2,333500,332500
J3432,2,334500,332500
J3532,2,335500,332500
J3632,2,336500,332500
J3732,2,337500,332500
J3832,2,338500,332500
J3932,1,339500,332500
J5232,2,352500,332500
J5332,2,353500,332500
H0831,4,208500,331500
H0931,4,209500,331500
H1031,2,210500,331500
H1131,2,211500,331500
H1231,2,212500,331500
H1331,2,213500,331500
H1431,4,214500,331500
H1531,3,215500,331500
H1631,4,216500,331500
H1731,4,217500,331500
H1831,4,218500,331500
H1931,4,219500,331500
H2031,4,220500,331500
H2131,4,221500,331500
H2231,2,222500,331500
H2331,3,223500,331500
H2431,3,224500,331500
H2531,3,225500,331500
H2631,3,226500,331500
H2731,4,227500,331500
H2831,4,228500,331500
H2931,4,229500,331500
H3031,4,230500,331500
H3131,4,231500,331500
H3231,4,232500,331500
H3331,4,233500,331500
H3431,4,234500,331500
H3531,3,235500,331500
H3631,4,236500,331500
H3731,4,237500,331500
H3831,4,238500,331500
H3931,4,239500,331500
H4031,4,240500,331500
H4131,4,241500,331500
H4231,4,242500,331500
H4331,4,243500,331500
H4431,4,244500,331500
H4531,4,245500,331500
H4631,4,246500,331500
H4731,4,247500,331500
H4831,4,248500,331500
H4931,4,249500,331500
H5031,4,250500,331500
H5131,4,251500,331500
H5231,4,252500,331500
H5331,2,253500,331500
H5431,6,254500,331500
H5531,6,255500,331500
H5631,2,256500,331500
H7631,2,276500,331500
H7731,2,277500,331500
H7831,3,278500,331500
H7931,3,279500,331500
H8031,1,280500,331500
H8131,2,281500,331500
H8231,2,282500,331500
H8331,2,283500,331500
H8431,2,284500,331500
H8531,2,285500,331500
H8631,1,286500,331500
H8731,2,287500,331500
H8831,2,288500,331500
H8931,2,289500,331500
H9031,2,290500,331500
H9131,2,291500,331500
H9231,2,292500,331500
H9331,2,293500,331500
H9431,3,294500,331500
H9531,2,295500,331500
H9631,2,296500,331500
H9731,2,297500,331500
H9831,2,298500,331500
H9931,1,299500,331500
J0031,1,300500,331500
J0131,2,301500,331500
J0231,1,302500,331500
J0331,4,303500,331500
J0431,4,304500,331500
J0531,4,305500,331500
J0631,4,306500,331500
J0731,4,307500,331500
J0831,2,308500,331500
J0931,2,309500,331500
J1031,2,310500,331500
J1131,1,311500,331500
J1231,1,312500,331500
J1331,1,313500,331500
J1431,1,314500,331500
J1531,1,315500,331500
J1631,1,316500,331500
J1731,1,317500,331500
J1831,4,318500,331500
J1931,4,319500,331500
J2031,4,320500,331500
J2131,4,321500,331500
J2231,4,322500,331500
J2331,4,323500,331500
J2431,4,324500,331500
J2531,4,325500,331500
J2631,4,326500,331500
J2731,3,327500,331500
J2831,2,328500,331500
J2931,1,329500,331500
J3031,1,330500,331500
J3131,1,331500,331500
J3231,2,332500,331500
J3331,2,333500,331500
J3431,2,334500,331500
J3531,2,335500,331500
J3631,2,336500,331500
J3731,2,337500,331500
J3831,2,338500,331500
H0830,4,208500,330500
H0930,4,209500,330500
H1030,2,210500,330500
H1130,2,211500,330500
H1230,4,212500,330500
H1330,1,213500,330500
H1430,2,214500,330500
H1530,3,215500,330500
H1630,4,216500,330500
H1730,4,217500,330500
H1830,4,218500,330500
H1930,4,219500,330500
H2030,2,220500,330500
H2130,4,221500,330500
H2230,2,222500,330500
H2330,3,223500,330500
H2430,3,224500,330500
H2530,2,225500,330500
H2630,4,226500,330500
H2730,4,227500,330500
H2830,4,228500,330500
H2930,4,229500,330500
H3030,4,230500,330500
H3130,4,231500,330500
H3230,4,232500,330500
H3330,4,233500,330500
H3430,4,234500,330500
H3530,2,235500,330500
H3630,2,236500,330500
H3730,4,237500,330500
H3830,4,238500,330500
H3930,4,239500,330500
H4030,4,240500,330500
H4130,4,241500,330500
H4230,4,242500,330500
H4330,4,243500,330500
H4430,4,244500,330500
H4530,4,245500,330500
H4630,4,246500,330500
H4730,4,247500,330500
H4830,4,248500,330500
H4930,4,249500,330500
H5030,2,250500,330500
H5130,4,251500,330500
H5230,4,252500,330500
H5330,6,253500,330500
H5430,6,254500,330500
H5530,2,255500,330500
H5630,2,256500,330500
H7630,2,276500,330500
H7730,2,277500,330500
H7830,2,278500,330500
H7930,1,279500,330500
H8030,2,280500,330500
H8130,2,281500,330500
H8230,2,282500,330500
H8330,2,283500,330500
H8430,2,284500,330500
H8530,2,285500,330500
H8630,2,286500,330500
H8730,2,287500,330500
H8830,2,288500,330500
H8930,2,289500,330500
H9030,2,290500,330500
H9130,2,291500,330500
H9230,2,292500,330500
H9330,2,293500,330500
H9430,2,294500,330500
H9530,2,295500,330500
H9630,2,296500,330500
H9730,2,297500,330500
H9830,2,298500,330500
H9930,1,299500,330500
J0030,2,300500,330500
J0130,2,301500,330500
J0230,2,302500,330500
J0330,4,303500,330500
J0430,4,304500,330500
J0530,4,305500,330500
J0630,4,306500,330500
J0730,4,307500,330500
J0830,2,308500,330500
J0930,2,309500,330500
J1030,4,310500,330500
J1130,4,311500,330500
J1230,4,312500,330500
J1330,4,313500,330500
J1430,2,314500,330500
J1530,2,315500,330500
J1630,2,316500,330500
J1730,2,317500,330500
J1830,2,318500,330500
J1930,4,319500,330500
J2030,4,320500,330500
J2130,4,321500,330500
J2230,4,322500,330500
J2330,4,323500,330500
J2430,4,324500,330500
J2530,4,325500,330500
J2630,4,326500,330500
J2730,3,327500,330500
J2830,3,328500,330500
J2930,2,329500,330500
J3030,5,330500,330500
J3130,5,331500,330500
J3230,5,332500,330500
J3330,5,333500,330500
J3430,5,334500,330500
J3530,5,335500,330500
J3630,5,336500,330500
J3730,3,337500,330500
J3830,3,338500,330500
H0829,1,208500,329500
H0929,1,209500,329500
H1029,2,210500,329500
H1129,2,211500,329500
H1229,4,212500,329500
H1329,4,213500,329500
H1429,4,214500,329500
H1529,4,215500,329500
H1629,4,216500,329500
H1729,4,217500,329500
H1829,3,218500,329500
H1929,4,219500,329500
H2029,4,220500,329500
H2129,4,221500,329500
H2229,4,222500,329500
H2329,4,223500,329500
H2429,4,224500,329500
H2529,3,225500,329500
H2629,2,226500,329500
H2729,4,227500,329500
H2829,4,228500,329500
H2929,3,229500,329500
H3029,3,230500,329500
H3129,3,231500,329500
H3229,3,232500,329500
H3329,4,233500,329500
H3429,4,234500,329500
H3529,2,235500,329500
H3629,4,236500,329500
H3729,4,237500,329500
H3829,4,238500,329500
H3929,4,239500,329500
H4029,4,240500,329500
H4129,4,241500,329500
H4229,4,242500,329500
H4329,4,243500,329500
H4429,4,244500,329500
H4529,4,245500,329500
H4629,2,246500,329500
H4729,2,247500,329500
H4829,4,248500,329500
H4929,4,249500,329500
H5029,4,250500,329500
H5129,4,251500,329500
H5229,4,252500,329500
H5329,2,253500,329500
H5429,2,254500,329500
H7729,1,277500,329500
H7829,1,278500,329500
H7929,1,279500,329500
H8029,2,280500,329500
H8129,2,281500,329500
H8229,2,282500,329500
H8329,2,283500,329500
H8429,3,284500,329500
H8529,3,285500,329500
H8629,2,286500,329500
H8729,2,287500,329500
H8829,3,288500,329500
H8929,3,289500,329500
H9029,3,290500,329500
H9129,2,291500,329500
H9229,2,292500,329500
H9329,2,293500,329500
H9429,2,294500,329500
H9529,2,295500,329500
H9629,2,296500,329500
H9729,2,297500,329500
H9829,3,298500,329500
H9929,2,299500,329500
J0029,3,300500,329500
J0129,3,301500,329500
J0229,3,302500,329500
J0329,4,303500,329500
J0429,4,304500,329500
J0529,4,305500,329500
J0629,4,306500,329500
J0729,4,307500,329500
J0829,3,308500,329500
J0929,3,309500,329500
J1029,4,310500,329500
J1129,4,311500,329500
J1229,4,312500,329500
J1329,4,313500,329500
J1429,3,314500,329500
J1529,3,315500,329500
J1629,3,316500,329500
J1729,2,317500,329500
J1829,2,318500,329500
J1929,4,319500,329500
J2029,4,320500,329500
J2129,4,321500,329500
J2229,4,322500,329500
J2329,4,323500,329500
J2429,4,324500,329500
J2529,4,325500,329500
J2629,4,326500,329500
J2729,3,327500,329500
J2829,3,328500,329500
J2929,5,329500,329500
J3029,5,330500,329500
J3129,5,331500,329500
J3229,5,332500,329500
J3329,5,333500,329500
J3429,5,334500,329500
J3529,5,335500,329500
J3629,5,336500,329500
J3729,5,337500,329500
J3829,5,338500,329500
J3929,2,339500,329500
H0928,1,209500,328500
H1028,1,210500,328500
H1128,1,211500,328500
H1228,1,212500,328500
H1328,2,213500,328500
H1428,1,214500,328500
H1528,2,215500,328500
H1628,4,216500,328500
H1728,4,217500,328500
H1828,3,218500,328500
H1928,4,219500,328500
H2028,4,220500,328500
H2128,4,221500,328500
H2228,4,222500,328500
H2328,4,223500,328500
H2428,4,224500,328500
H2528,3,225500,328500
H2628,1,226500,328500
H2728,4,227500,328500
H2828,3,228500,328500
H2928,3,229500,328500
H3028,3,230500,328500
H3128,3,231500,328500
H3228,4,232500,328500
H3328,4,233500,328500
H3428,4,234500,328500
H3528,4,235500,328500
H3628,4,236500,328500
H3728,4,237500,328500
H3828,4,238500,328500
H3928,4,239500,328500
H4028,4,240500,328500
H4128,4,241500,328500
H4228,4,242500,328500
H4328,4,243500,328500
H4428,4,244500,328500
H4528,4,245500,328500
H4628,4,246500,328500
H4728,2,247500,328500
H4828,4,248500,328500
H4928,4,249500,328500
H5028,2,250500,328500
H7928,1,279500,328500
H8028,2,280500,328500
H8128,2,281500,328500
H8228,2,282500,328500
H8328,3,283500,328500
H8428,3,284500,328500
H8528,3,285500,328500
H8628,2,286500,328500
H8728,3,287500,328500
H8828,3,288500,328500
H8928,3,289500,328500
H9028,2,290500,328500
H9128,2,291500,328500
H9228,1,292500,328500
H9328,2,293500,328500
H9428,2,294500,328500
H9528,2,295500,328500
H9628,2,296500,328500
H9728,3,297500,328500
H9828,3,298500,328500
H9928,2,299500,328500
J0028,3,300500,328500
J0128,3,301500,328500
J0228,3,302500,328500
J0328,3,303500,328500
J0428,3,304500,328500
J0528,3,305500,328500
J0628,3,306500,328500
J0728,2,307500,328500
J0828,4,308500,328500
J0928,4,309500,328500
J1028,4,310500,328500
J1128,4,311500,328500
J1228,4,312500,328500
J1328,4,313500,328500
J1428,3,314500,328500
J1528,3,315500,328500
J1628,3,316500,328500
J1728,2,317500,328500
J1828,2,318500,328500
J1928,4,319500,328500
J2028,4,320500,328500
J2128,4,321500,328500
J2228,4,322500,328500
J2328,5,323500,328500
J2428,5,324500,328500
J2528,5,325500,328500
J2628,6,326500,328500
J2728,6,327500,328500
J2828,6,328500,328500
J2928,6,329500,328500
J3028,5,330500,328500
J3128,5,331500,328500
J3228,5,332500,328500
J3328,5,333500,328500
J3428,5,334500,328500
J3528,5,335500,328500
J3628,6,336500,328500
J3728,6,337500,328500
J3828,6,338500,328500
J3928,2,339500,328500
H1127,1,211500,327500
H1227,1,212500,327500
H2027,4,220500,327500
H2127,4,221500,327500
H2227,4,222500,327500
H2327,4,223500,327500
H2427,4,224500,327500
H2527,3,225500,327500
H2627,4,226500,327500
H2727,3,227500,327500
H2827,3,228500,327500
H2927,3,229500,327500
H3027,3,230500,327500
H3127,3,231500,327500
H3227,3,232500,327500
H3327,4,233500,327500
H3427,4,234500,327500
H3527,4,235500,327500
H3627,4,236500,327500
H3727,4,237500,327500
H3827,4,238500,327500
H3927,4,239500,327500
H4027,4,240500,327500
H4127,4,241500,327500
H4227,4,242500,327500
H4327,4,243500,327500
H4427,4,244500,327500
H4527,4,245500,327500
H4627,4,246500,327500
H4727,4,247500,327500
H4827,4,248500,327500
H4927,6,249500,327500
H5027,3,250500,327500
H8027,2,280500,327500
H8127,2,281500,327500
H8227,1,282500,327500
H8327,3,283500,327500
H8427,3,284500,327500
H8527,2,285500,327500
H8627,2,286500,327500
H8727,3,287500,327500
H8827,3,288500,327500
H8927,1,289500,327500
H9027,1,290500,327500
H9127,1,291500,327500
H9227,1,292500,327500
H9327,2,293500,327500
H9427,2,294500,327500
H9527,2,295500,327500
H9627,2,296500,327500
H9727,3,297500,327500
H9827,2,298500,327500
H9927,2,299500,327500
J0027,3,300500,327500
J0127,3,301500,327500
J0227,4,302500,327500
J0327,4,303500,327500
J0427,4,304500,327500
J0527,4,305500,327500
J0627,4,306500,327500
J0727,2,307500,327500
J0827,4,308500,327500
J0927,4,309500,327500
J1027,4,310500,327500
J1127,4,311500,327500
J1227,4,312500,327500
J1327,3,313500,327500
J1427,3,314500,327500
J1527,3,315500,327500
J1627,3,316500,327500
J1727,2,317500,327500
J1827,2,318500,327500
J1927,4,319500,327500
J2027,4,320500,327500
J2127,5,321500,327500
J2227,5,322500,327500
J2327,5,323500,327500
J2427,5,324500,327500
J2527,6,325500,327500
J2627,6,326500,327500
J2727,6,327500,327500
J2827,6,328500,327500
J2927,6,329500,327500
J3027,5,330500,327500
J3127,5,331500,327500
J3227,5,332500,327500
J3327,6,333500,327500
J3427,6,334500,327500
J3527,5,335500,327500
J3627,6,336500,327500
J3727,6,337500,327500
J3827,6,338500,327500
J3927,4,339500,327500
H2026,4,220500,326500
H2126,4,221500,326500
H2226,4,222500,326500
H2326,4,223500,326500
H2426,4,224500,326500
H2526,4,225500,326500
H2626,1,226500,326500
H2726,4,227500,326500
H2826,3,228500,326500
H2926,3,229500,326500
H3026,3,230500,326500
H3126,1,231500,326500
H3226,3,232500,326500
H3326,3,233500,326500
H3426,4,234500,326500
H3526,4,235500,326500
H3626,4,236500,326500
H3726,4,237500,326500
H3826,4,238500,326500
H3926,4,239500,326500
H4026,4,240500,326500
H4126,4,241500,326500
H4226,4,242500,326500
H4326,4,243500,326500
H4426,4,244500,326500
H4526,4,245500,326500
H4626,4,246500,326500
H4726,4,247500,326500
H4826,6,248500,326500
H8126,1,281500,326500
H8226,1,282500,326500
H8326,1,283500,326500
H8726,3,287500,326500
H8826,3,288500,326500
H8926,3,289500,326500
H9026,3,290500,326500
H9126,1,291500,326500
H9226,1,292500,326500
H9326,2,293500,326500
H9426,2,294500,326500
H9526,2,295500,326500
H9626,2,296500,326500
H9726,2,297500,326500
H9826,3,298500,326500
H9926,3,299500,326500
J0026,4,300500,326500
J0126,5,301500,326500
J0226,5,302500,326500
J0326,4,303500,326500
J0426,4,304500,326500
J0526,5,305500,326500
J0626,5,306500,326500
J0726,2,307500,326500
J0826,4,308500,326500
J0926,4,309500,326500
J1026,4,310500,326500
J1126,4,311500,326500
J1226,4,312500,326500
J1326,4,313500,326500
J1426,4,314500,326500
J1526,4,315500,326500
J1626,3,316500,326500
J1726,2,317500,326500
J1826,2,318500,326500
J1926,4,319500,326500
J2026,5,320500,326500
J2126,5,321500,326500
J2226,5,322500,326500
J2326,5,323500,326500
J2426,5,324500,326500
J2526,6,325500,326500
J2626,6,326500,326500
J2726,6,327500,326500
J2826,6,328500,326500
J2926,6,329500,326500
J3026,5,330500,326500
J3126,5,331500,326500
J3226,5,332500,326500
J3326,6,333500,326500
J3426,6,334500,326500
J3526,5,335500,326500
J3626,6,336500,326500
J3726,6,337500,326500
J3826,6,338500,326500
J3926,4,339500,326500
H2025,1,220500,325500
H2125,1,221500,325500
H2225,4,222500,325500
H2325,4,223500,325500
H2425,3,224500,325500
H2525,4,225500,325500
H2625,1,226500,325500
H2725,4,227500,325500
H2825,3,228500,325500
H2925,1,229500,325500
H3025,3,230500,325500
H3125,3,231500,325500
H3225,3,232500,325500
H3325,3,233500,325500
H3425,4,234500,325500
H3525,4,235500,325500
H3625,4,236500,325500
H3725,4,237500,325500
H3825,4,238500,325500
H3925,4,239500,325500
H4025,4,240500,325500
H4125,4,241500,325500
H4225,4,242500,325500
H4325,4,243500,325500
H4425,4,244500,325500
H4525,4,245500,325500
H4625,4,246500,325500
H4725,6,247500,325500
H4825,6,248500,325500
H4925,4,249500,325500
H8825,3,288500,325500
H8925,3,289500,325500
H9025,1,290500,325500
H9125,1,291500,325500
H9225,1,292500,325500
H9325,2,293500,325500
H9425,2,294500,325500
H9525,2,295500,325500
H9625,3,296500,325500
H9725,3,297500,325500
H9825,3,298500,325500
H9925,3,299500,325500
J0025,5,300500,325500
J0125,5,301500,325500
J0225,5,302500,325500
J0325,4,303500,325500
J0425,4,304500,325500
J0525,5,305500,325500
J0625,5,306500,325500
J0725,5,307500,325500
J0825,4,308500,325500
J0925,4,309500,325500
J1025,4,310500,325500
J1125,4,311500,325500
J1225,4,312500,325500
J1325,4,313500,325500
J1425,4,314500,325500
J1525,4,315500,325500
J1625,2,316500,325500
J1725,3,317500,325500
J1825,3,318500,325500
J1925,5,319500,325500
J2025,5,320500,325500
J2125,5,321500,325500
J2225,5,322500,325500
J2325,5,323500,325500
J2425,5,324500,325500
J2525,6,325500,325500
J2625,6,326500,325500
J2725,6,327500,325500
J2825,6,328500,325500
J2925,6,329500,325500
J3025,5,330500,325500
J3125,5,331500,325500
J3225,5,332500,325500
J3325,6,333500,325500
J3425,6,334500,325500
J3525,6,335500,325500
J3625,6,336500,325500
J3725,6,337500,325500
J3825,6,338500,325500
J3925,4,339500,325500
H2324,4,223500,324500
H2424,3,224500,324500
H2524,4,225500,324500
H2624,4,226500,324500
H2724,4,227500,324500
H2824,2,228500,324500
H2924,3,229500,324500
H3024,3,230500,324500
H3124,3,231500,324500
H3224,3,232500,324500
H3324,3,233500,324500
H3424,4,234500,324500
H3524,4,235500,324500
H3624,4,236500,324500
H3724,4,237500,324500
H3824,4,238500,324500
H3924,4,239500,324500
H4024,4,240500,324500
H4124,4,241500,324500
H4224,4,242500,324500
H4324,4,243500,324500
H4424,4,244500,324500
H4524,2,245500,324500
H4624,6,246500,324500
H4724,4,247500,324500
H4824,4,248500,324500
H4924,4,249500,324500
H8824,1,288500,324500
H8924,1,289500,324500
H9024,1,290500,324500
H9124,2,291500,324500
H9224,1,292500,324500
H9324,2,293500,324500
H9424,2,294500,324500
H9524,2,295500,324500
H9624,3,296500,324500
H9724,3,297500,324500
H9824,3,298500,324500
H9924,5,299500,324500
J0024,5,300500,324500
J0124,5,301500,324500
J0224,5,302500,324500
