fid,Tile,Class_max,Version,xcoord,ycoord,COUNTY_ID,CountyName,Area_SqKM,OBJECTID,,CountyName,Class_max,,
237,H6196,5,Radon_Atlas_NI_V1,261500,396500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
238,H6296,5,Radon_Atlas_NI_V1,262500,396500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
239,H6396,5,Radon_Atlas_NI_V1,263500,396500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
240,H6496,5,Radon_Atlas_NI_V1,264500,396500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
241,H6596,4,Radon_Atlas_NI_V1,265500,396500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
242,H6696,4,Radon_Atlas_NI_V1,266500,396500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
243,H6796,4,Radon_Atlas_NI_V1,267500,396500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
244,H6896,4,Radon_Atlas_NI_V1,268500,396500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
245,H6996,4,Radon_Atlas_NI_V1,269500,396500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
246,H3095,4,Radon_Atlas_NI_V1,230500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
247,H3195,4,Radon_Atlas_NI_V1,231500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
248,H3295,4,Radon_Atlas_NI_V1,232500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
249,H3395,5,Radon_Atlas_NI_V1,233500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
250,H3495,5,Radon_Atlas_NI_V1,234500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
251,H3595,5,Radon_Atlas_NI_V1,235500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
252,H3695,5,Radon_Atlas_NI_V1,236500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
253,H3795,5,Radon_Atlas_NI_V1,237500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
254,H3895,5,Radon_Atlas_NI_V1,238500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
255,H3995,5,Radon_Atlas_NI_V1,239500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
256,H4095,5,Radon_Atlas_NI_V1,240500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
257,H4195,4,Radon_Atlas_NI_V1,241500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
258,H4295,5,Radon_Atlas_NI_V1,242500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
259,H4395,5,Radon_Atlas_NI_V1,243500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
260,H4495,4,Radon_Atlas_NI_V1,244500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
261,H4595,4,Radon_Atlas_NI_V1,245500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
262,H4695,4,Radon_Atlas_NI_V1,246500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
263,H4795,5,Radon_Atlas_NI_V1,247500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
264,H4895,4,Radon_Atlas_NI_V1,248500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
265,H4995,4,Radon_Atlas_NI_V1,249500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
266,H5095,4,Radon_Atlas_NI_V1,250500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
267,H5195,4,Radon_Atlas_NI_V1,251500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
268,H5295,4,Radon_Atlas_NI_V1,252500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
269,H5395,5,Radon_Atlas_NI_V1,253500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
270,H5495,5,Radon_Atlas_NI_V1,254500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
271,H5595,5,Radon_Atlas_NI_V1,255500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
272,H5695,5,Radon_Atlas_NI_V1,256500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
273,H5795,5,Radon_Atlas_NI_V1,257500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
274,H5895,5,Radon_Atlas_NI_V1,258500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
275,H5995,5,Radon_Atlas_NI_V1,259500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
276,H6095,5,Radon_Atlas_NI_V1,260500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
277,H6195,5,Radon_Atlas_NI_V1,261500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
278,H6295,5,Radon_Atlas_NI_V1,262500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
279,H6395,5,Radon_Atlas_NI_V1,263500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
280,H6495,5,Radon_Atlas_NI_V1,264500,395500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
281,H6595,4,Radon_Atlas_NI_V1,265500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
282,H6695,3,Radon_Atlas_NI_V1,266500,395500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
283,H6795,4,Radon_Atlas_NI_V1,267500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
284,H6895,4,Radon_Atlas_NI_V1,268500,395500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
285,H3094,5,Radon_Atlas_NI_V1,230500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
286,H3194,3,Radon_Atlas_NI_V1,231500,394500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
287,H3294,3,Radon_Atlas_NI_V1,232500,394500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
288,H3394,4,Radon_Atlas_NI_V1,233500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
289,H3494,4,Radon_Atlas_NI_V1,234500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
290,H3594,5,Radon_Atlas_NI_V1,235500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
291,H3694,5,Radon_Atlas_NI_V1,236500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
292,H3794,5,Radon_Atlas_NI_V1,237500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
293,H3894,5,Radon_Atlas_NI_V1,238500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
294,H3994,5,Radon_Atlas_NI_V1,239500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
295,H4094,5,Radon_Atlas_NI_V1,240500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
296,H4194,4,Radon_Atlas_NI_V1,241500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
297,H4294,4,Radon_Atlas_NI_V1,242500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
298,H4394,4,Radon_Atlas_NI_V1,243500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
299,H4494,5,Radon_Atlas_NI_V1,244500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
300,H4594,5,Radon_Atlas_NI_V1,245500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
301,H4694,4,Radon_Atlas_NI_V1,246500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
302,H4794,4,Radon_Atlas_NI_V1,247500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
303,H4894,4,Radon_Atlas_NI_V1,248500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
304,H4994,4,Radon_Atlas_NI_V1,249500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
305,H5094,4,Radon_Atlas_NI_V1,250500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
306,H5194,4,Radon_Atlas_NI_V1,251500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
307,H5294,4,Radon_Atlas_NI_V1,252500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
308,H5394,4,Radon_Atlas_NI_V1,253500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
309,H5494,4,Radon_Atlas_NI_V1,254500,394500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
310,H5594,5,Radon_Atlas_NI_V1,255500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
311,H5694,5,Radon_Atlas_NI_V1,256500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
312,H5794,5,Radon_Atlas_NI_V1,257500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
313,H5894,5,Radon_Atlas_NI_V1,258500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
314,H5994,5,Radon_Atlas_NI_V1,259500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
315,H6094,5,Radon_Atlas_NI_V1,260500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
316,H6194,5,Radon_Atlas_NI_V1,261500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
317,H6294,5,Radon_Atlas_NI_V1,262500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
318,H6394,5,Radon_Atlas_NI_V1,263500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
319,H6494,5,Radon_Atlas_NI_V1,264500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
320,H6594,5,Radon_Atlas_NI_V1,265500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
321,H6694,3,Radon_Atlas_NI_V1,266500,394500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
322,H6794,5,Radon_Atlas_NI_V1,267500,394500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
323,H6894,3,Radon_Atlas_NI_V1,268500,394500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
324,H6994,3,Radon_Atlas_NI_V1,269500,394500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
325,H2993,4,Radon_Atlas_NI_V1,229500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
326,H3093,4,Radon_Atlas_NI_V1,230500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
327,H3193,3,Radon_Atlas_NI_V1,231500,393500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
328,H3293,2,Radon_Atlas_NI_V1,232500,393500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
329,H3393,4,Radon_Atlas_NI_V1,233500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
330,H3493,4,Radon_Atlas_NI_V1,234500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
331,H3593,4,Radon_Atlas_NI_V1,235500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
332,H3693,4,Radon_Atlas_NI_V1,236500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
333,H3793,5,Radon_Atlas_NI_V1,237500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
334,H3893,5,Radon_Atlas_NI_V1,238500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
335,H3993,5,Radon_Atlas_NI_V1,239500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
336,H4093,2,Radon_Atlas_NI_V1,240500,393500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
337,H4193,4,Radon_Atlas_NI_V1,241500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
338,H4293,4,Radon_Atlas_NI_V1,242500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
339,H4393,4,Radon_Atlas_NI_V1,243500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
340,H4493,5,Radon_Atlas_NI_V1,244500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
341,H4593,5,Radon_Atlas_NI_V1,245500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
342,H4693,4,Radon_Atlas_NI_V1,246500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
343,H4793,4,Radon_Atlas_NI_V1,247500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
344,H4893,4,Radon_Atlas_NI_V1,248500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
345,H4993,5,Radon_Atlas_NI_V1,249500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
346,H5093,4,Radon_Atlas_NI_V1,250500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
347,H5193,4,Radon_Atlas_NI_V1,251500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
348,H5293,4,Radon_Atlas_NI_V1,252500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
349,H5393,4,Radon_Atlas_NI_V1,253500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
350,H5493,4,Radon_Atlas_NI_V1,254500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
351,H5593,4,Radon_Atlas_NI_V1,255500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
352,H5693,4,Radon_Atlas_NI_V1,256500,393500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
353,H5793,5,Radon_Atlas_NI_V1,257500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
354,H5893,3,Radon_Atlas_NI_V1,258500,393500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
355,H5993,5,Radon_Atlas_NI_V1,259500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
356,H6093,5,Radon_Atlas_NI_V1,260500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
357,H6193,5,Radon_Atlas_NI_V1,261500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
358,H6293,5,Radon_Atlas_NI_V1,262500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
359,H6393,5,Radon_Atlas_NI_V1,263500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
360,H6493,5,Radon_Atlas_NI_V1,264500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
361,H6593,5,Radon_Atlas_NI_V1,265500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
362,H6693,5,Radon_Atlas_NI_V1,266500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
363,H6793,5,Radon_Atlas_NI_V1,267500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
364,H6893,5,Radon_Atlas_NI_V1,268500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
365,H6993,5,Radon_Atlas_NI_V1,269500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
366,H7093,5,Radon_Atlas_NI_V1,270500,393500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
367,H2992,4,Radon_Atlas_NI_V1,229500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
368,H3092,4,Radon_Atlas_NI_V1,230500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
369,H3192,4,Radon_Atlas_NI_V1,231500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
370,H3292,4,Radon_Atlas_NI_V1,232500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
371,H3392,2,Radon_Atlas_NI_V1,233500,392500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
372,H3492,5,Radon_Atlas_NI_V1,234500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
373,H3592,5,Radon_Atlas_NI_V1,235500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
374,H3692,4,Radon_Atlas_NI_V1,236500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
375,H3792,4,Radon_Atlas_NI_V1,237500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
376,H3892,2,Radon_Atlas_NI_V1,238500,392500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
377,H3992,4,Radon_Atlas_NI_V1,239500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
378,H4092,4,Radon_Atlas_NI_V1,240500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
379,H4192,2,Radon_Atlas_NI_V1,241500,392500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
380,H4292,2,Radon_Atlas_NI_V1,242500,392500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
381,H4392,3,Radon_Atlas_NI_V1,243500,392500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
382,H4492,3,Radon_Atlas_NI_V1,244500,392500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
383,H4592,4,Radon_Atlas_NI_V1,245500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
384,H4692,5,Radon_Atlas_NI_V1,246500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
385,H4792,5,Radon_Atlas_NI_V1,247500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
386,H4892,4,Radon_Atlas_NI_V1,248500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
387,H4992,4,Radon_Atlas_NI_V1,249500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
388,H5092,4,Radon_Atlas_NI_V1,250500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
389,H5192,4,Radon_Atlas_NI_V1,251500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
390,H5292,4,Radon_Atlas_NI_V1,252500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
391,H5392,4,Radon_Atlas_NI_V1,253500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
392,H5492,4,Radon_Atlas_NI_V1,254500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
393,H5592,4,Radon_Atlas_NI_V1,255500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
394,H5692,4,Radon_Atlas_NI_V1,256500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
395,H5792,4,Radon_Atlas_NI_V1,257500,392500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
396,H5892,5,Radon_Atlas_NI_V1,258500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
397,H5992,5,Radon_Atlas_NI_V1,259500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
398,H6092,5,Radon_Atlas_NI_V1,260500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
399,H6192,5,Radon_Atlas_NI_V1,261500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
400,H6292,5,Radon_Atlas_NI_V1,262500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
401,H6392,5,Radon_Atlas_NI_V1,263500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
402,H6492,5,Radon_Atlas_NI_V1,264500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
403,H6592,5,Radon_Atlas_NI_V1,265500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
404,H6692,5,Radon_Atlas_NI_V1,266500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
405,H6792,5,Radon_Atlas_NI_V1,267500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
406,H6892,5,Radon_Atlas_NI_V1,268500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
407,H6992,5,Radon_Atlas_NI_V1,269500,392500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
408,H2991,4,Radon_Atlas_NI_V1,229500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
409,H3091,4,Radon_Atlas_NI_V1,230500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
410,H3191,4,Radon_Atlas_NI_V1,231500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
411,H3291,4,Radon_Atlas_NI_V1,232500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
412,H3391,4,Radon_Atlas_NI_V1,233500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
413,H3491,5,Radon_Atlas_NI_V1,234500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
414,H3591,5,Radon_Atlas_NI_V1,235500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
415,H3691,4,Radon_Atlas_NI_V1,236500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
416,H3791,4,Radon_Atlas_NI_V1,237500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
417,H3891,4,Radon_Atlas_NI_V1,238500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
418,H3991,4,Radon_Atlas_NI_V1,239500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
419,H4091,4,Radon_Atlas_NI_V1,240500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
420,H4191,2,Radon_Atlas_NI_V1,241500,391500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
421,H4291,2,Radon_Atlas_NI_V1,242500,391500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
422,H4391,2,Radon_Atlas_NI_V1,243500,391500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
423,H4491,2,Radon_Atlas_NI_V1,244500,391500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
424,H4591,5,Radon_Atlas_NI_V1,245500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
425,H4691,4,Radon_Atlas_NI_V1,246500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
426,H4791,4,Radon_Atlas_NI_V1,247500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
427,H4891,4,Radon_Atlas_NI_V1,248500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
428,H4991,4,Radon_Atlas_NI_V1,249500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
429,H5091,4,Radon_Atlas_NI_V1,250500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
430,H5191,4,Radon_Atlas_NI_V1,251500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
431,H5291,4,Radon_Atlas_NI_V1,252500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
432,H5391,4,Radon_Atlas_NI_V1,253500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
433,H5491,4,Radon_Atlas_NI_V1,254500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
434,H5591,4,Radon_Atlas_NI_V1,255500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
435,H5691,4,Radon_Atlas_NI_V1,256500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
436,H5791,4,Radon_Atlas_NI_V1,257500,391500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
437,H5891,5,Radon_Atlas_NI_V1,258500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
438,H5991,5,Radon_Atlas_NI_V1,259500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
439,H6091,5,Radon_Atlas_NI_V1,260500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
440,H6191,3,Radon_Atlas_NI_V1,261500,391500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
441,H6291,5,Radon_Atlas_NI_V1,262500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
442,H6391,5,Radon_Atlas_NI_V1,263500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
443,H6491,5,Radon_Atlas_NI_V1,264500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
444,H6591,5,Radon_Atlas_NI_V1,265500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
445,H6691,5,Radon_Atlas_NI_V1,266500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
446,H6791,5,Radon_Atlas_NI_V1,267500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
447,H6891,5,Radon_Atlas_NI_V1,268500,391500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
448,H2990,4,Radon_Atlas_NI_V1,229500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
449,H3090,4,Radon_Atlas_NI_V1,230500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
450,H3190,4,Radon_Atlas_NI_V1,231500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
451,H3290,4,Radon_Atlas_NI_V1,232500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
452,H3390,4,Radon_Atlas_NI_V1,233500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
453,H3490,5,Radon_Atlas_NI_V1,234500,390500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
454,H3590,5,Radon_Atlas_NI_V1,235500,390500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
455,H3690,4,Radon_Atlas_NI_V1,236500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
456,H3790,4,Radon_Atlas_NI_V1,237500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
457,H3890,5,Radon_Atlas_NI_V1,238500,390500,6,TYRONE,3265.796622,1,,TYRONE,5.00,,
458,H3990,4,Radon_Atlas_NI_V1,239500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
459,H4090,4,Radon_Atlas_NI_V1,240500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
460,H4190,4,Radon_Atlas_NI_V1,241500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
461,H4290,2,Radon_Atlas_NI_V1,242500,390500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
462,H4390,2,Radon_Atlas_NI_V1,243500,390500,6,TYRONE,3265.796622,1,,TYRONE,2.00,,
463,H4490,3,Radon_Atlas_NI_V1,244500,390500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
464,H4590,3,Radon_Atlas_NI_V1,245500,390500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
465,H4690,4,Radon_Atlas_NI_V1,246500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
466,H4790,4,Radon_Atlas_NI_V1,247500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
467,H4890,4,Radon_Atlas_NI_V1,248500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
468,H4990,4,Radon_Atlas_NI_V1,249500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
469,H5090,4,Radon_Atlas_NI_V1,250500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
470,H5190,4,Radon_Atlas_NI_V1,251500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
471,H5290,4,Radon_Atlas_NI_V1,252500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
472,H5390,3,Radon_Atlas_NI_V1,253500,390500,6,TYRONE,3265.796622,1,,TYRONE,3.00,,
473,H5490,4,Radon_Atlas_NI_V1,254500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
474,H5590,4,Radon_Atlas_NI_V1,255500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
475,H5690,4,Radon_Atlas_NI_V1,256500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
476,H5790,4,Radon_Atlas_NI_V1,257500,390500,6,TYRONE,3265.796622,1,,TYRONE,4.00,,
